player_id,player_name,team_side,team_name,x,y
2465610,Á. Ruiz,home,Acassuso,24,49
2465610,Á. Ruiz,home,Acassuso,23,95
2465610,Á. Ruiz,home,Acassuso,20,39
2465610,Á. Ruiz,home,Acassuso,20,79
2465610,Á. Ruiz,home,Acassuso,31,64
2465610,Á. Ruiz,home,Acassuso,83,100
2465610,Á. Ruiz,home,Acassuso,44,100
2465610,Á. Ruiz,home,Acassuso,76,31
2465610,Á. Ruiz,home,Acassuso,76,87
2465610,Á. Ruiz,home,Acassuso,77,100
2465610,Á. Ruiz,home,Acassuso,44,53
2465610,Á. Ruiz,home,Acassuso,59,86
2465610,Á. Ruiz,home,Acassuso,71,29
2465610,Á. Ruiz,home,Acassuso,39,94
2465610,Á. Ruiz,home,Acassuso,21,42
2465610,Á. Ruiz,home,Acassuso,24,70
2465610,Á. Ruiz,home,Acassuso,85,84
2465610,Á. Ruiz,home,Acassuso,96,72
2465610,Á. Ruiz,home,Acassuso,19,48
2465610,Á. Ruiz,home,Acassuso,30,85
2465610,Á. Ruiz,home,Acassuso,42,100
2465610,Á. Ruiz,home,Acassuso,11,48
2465610,Á. Ruiz,home,Acassuso,21,64
2465610,Á. Ruiz,home,Acassuso,78,72
2465610,Á. Ruiz,home,Acassuso,68,90
2465610,Á. Ruiz,home,Acassuso,73,90
2465610,Á. Ruiz,home,Acassuso,79,91
2465610,Á. Ruiz,home,Acassuso,37,79
2465610,Á. Ruiz,home,Acassuso,34,92
2465610,Á. Ruiz,home,Acassuso,28,92
2465610,Á. Ruiz,home,Acassuso,38,94
2465610,Á. Ruiz,home,Acassuso,46,93
2465610,Á. Ruiz,home,Acassuso,38,89
2465610,Á. Ruiz,home,Acassuso,40,82
2465610,Á. Ruiz,home,Acassuso,46,87
2465610,Á. Ruiz,home,Acassuso,47,73
2465610,Á. Ruiz,home,Acassuso,59,60
2465610,Á. Ruiz,home,Acassuso,28,89
2465610,Á. Ruiz,home,Acassuso,24,89
2465610,Á. Ruiz,home,Acassuso,22,84
2465610,Á. Ruiz,home,Acassuso,27,87
2465610,Á. Ruiz,home,Acassuso,24,87
2465610,Á. Ruiz,home,Acassuso,22,100
2465610,Á. Ruiz,home,Acassuso,22,87
2465610,Á. Ruiz,home,Acassuso,11,56
2465610,Á. Ruiz,home,Acassuso,31,90
2465610,Á. Ruiz,home,Acassuso,76,73
2465610,Á. Ruiz,home,Acassuso,75,57
2465610,Á. Ruiz,home,Acassuso,27,64
2465610,Á. Ruiz,home,Acassuso,40,66
2465610,Á. Ruiz,home,Acassuso,54,69
2465610,Á. Ruiz,home,Acassuso,69,54
2465610,Á. Ruiz,home,Acassuso,7,70
2465610,Á. Ruiz,home,Acassuso,47,84
2465610,Á. Ruiz,home,Acassuso,54,84
2465610,Á. Ruiz,home,Acassuso,56,69
2465610,Á. Ruiz,home,Acassuso,40,100
2465610,Á. Ruiz,home,Acassuso,43,91
2465610,Á. Ruiz,home,Acassuso,4,66
2465610,Á. Ruiz,home,Acassuso,27,91
2465610,Á. Ruiz,home,Acassuso,80,57
2465610,Á. Ruiz,home,Acassuso,79,100
2465610,Á. Ruiz,home,Acassuso,79,91
2465610,Á. Ruiz,home,Acassuso,46,82
2465610,Á. Ruiz,home,Acassuso,20,76
2022732,J. Cancio,home,Acassuso,36,80
2022732,J. Cancio,home,Acassuso,56,16
2022732,J. Cancio,home,Acassuso,45,36
2022732,J. Cancio,home,Acassuso,27,20
2022732,J. Cancio,home,Acassuso,68,31
2022732,J. Cancio,home,Acassuso,68,29
2022732,J. Cancio,home,Acassuso,67,34
2022732,J. Cancio,home,Acassuso,54,80
2022732,J. Cancio,home,Acassuso,45,18
2022732,J. Cancio,home,Acassuso,22,30
2022732,J. Cancio,home,Acassuso,40,23
2022732,J. Cancio,home,Acassuso,44,54
2022732,J. Cancio,home,Acassuso,63,80
2022732,J. Cancio,home,Acassuso,28,53
2022732,J. Cancio,home,Acassuso,45,55
2022732,J. Cancio,home,Acassuso,9,60
2022732,J. Cancio,home,Acassuso,33,30
2022732,J. Cancio,home,Acassuso,21,71
2022732,J. Cancio,home,Acassuso,27,60
2022732,J. Cancio,home,Acassuso,28,49
2022732,J. Cancio,home,Acassuso,25,41
2022732,J. Cancio,home,Acassuso,48,31
2022732,J. Cancio,home,Acassuso,44,32
2022732,J. Cancio,home,Acassuso,24,15
2022732,J. Cancio,home,Acassuso,57,32
2022732,J. Cancio,home,Acassuso,57,30
2022732,J. Cancio,home,Acassuso,72,48
2022732,J. Cancio,home,Acassuso,72,46
2022732,J. Cancio,home,Acassuso,15,58
2022732,J. Cancio,home,Acassuso,82,60
2022732,J. Cancio,home,Acassuso,87,59
2022732,J. Cancio,home,Acassuso,31,31
2022732,J. Cancio,home,Acassuso,71,46
2022732,J. Cancio,home,Acassuso,72,70
2022732,J. Cancio,home,Acassuso,26,62
2022732,J. Cancio,home,Acassuso,13,86
2022732,J. Cancio,home,Acassuso,40,63
2022732,J. Cancio,home,Acassuso,28,18
2022732,J. Cancio,home,Acassuso,26,18
2022732,J. Cancio,home,Acassuso,34,47
2022732,J. Cancio,home,Acassuso,34,36
2022732,J. Cancio,home,Acassuso,32,56
2022732,J. Cancio,home,Acassuso,32,62
2022732,J. Cancio,home,Acassuso,34,56
2022732,J. Cancio,home,Acassuso,27,66
2022732,J. Cancio,home,Acassuso,45,67
2022732,J. Cancio,home,Acassuso,29,30
2022732,J. Cancio,home,Acassuso,47,66
2022732,J. Cancio,home,Acassuso,71,83
2022732,J. Cancio,home,Acassuso,29,64
896911,K. Dubini,home,Acassuso,40,83
896911,K. Dubini,home,Acassuso,39,92
896911,K. Dubini,home,Acassuso,24,34
896911,K. Dubini,home,Acassuso,46,11
896911,K. Dubini,home,Acassuso,56,8
896911,K. Dubini,home,Acassuso,70,4
896911,K. Dubini,home,Acassuso,36,22
896911,K. Dubini,home,Acassuso,75,23
896911,K. Dubini,home,Acassuso,77,10
896911,K. Dubini,home,Acassuso,25,25
896911,K. Dubini,home,Acassuso,26,20
896911,K. Dubini,home,Acassuso,37,25
896911,K. Dubini,home,Acassuso,36,43
896911,K. Dubini,home,Acassuso,69,16
896911,K. Dubini,home,Acassuso,62,16
896911,K. Dubini,home,Acassuso,41,67
896911,K. Dubini,home,Acassuso,18,63
896911,K. Dubini,home,Acassuso,59,60
896911,K. Dubini,home,Acassuso,39,18
896911,K. Dubini,home,Acassuso,36,29
896911,K. Dubini,home,Acassuso,53,20
896911,K. Dubini,home,Acassuso,67,12
896911,K. Dubini,home,Acassuso,56,31
896911,K. Dubini,home,Acassuso,33,21
896911,K. Dubini,home,Acassuso,55,28
896911,K. Dubini,home,Acassuso,78,37
896911,K. Dubini,home,Acassuso,36,17
896911,K. Dubini,home,Acassuso,31,72
896911,K. Dubini,home,Acassuso,30,55
896911,K. Dubini,home,Acassuso,75,81
896911,K. Dubini,home,Acassuso,55,55
896911,K. Dubini,home,Acassuso,7,82
896911,K. Dubini,home,Acassuso,5,71
896911,K. Dubini,home,Acassuso,54,50
896911,K. Dubini,home,Acassuso,31,50
896911,K. Dubini,home,Acassuso,82,89
896911,K. Dubini,home,Acassuso,66,78
896911,K. Dubini,home,Acassuso,34,79
896911,K. Dubini,home,Acassuso,35,71
896911,K. Dubini,home,Acassuso,35,91
896911,K. Dubini,home,Acassuso,38,77
896911,K. Dubini,home,Acassuso,48,35
896911,K. Dubini,home,Acassuso,53,39
896911,K. Dubini,home,Acassuso,47,50
896911,K. Dubini,home,Acassuso,56,50
896911,K. Dubini,home,Acassuso,12,54
